customer_id,tenure_months,monthly_spend_eur,logins_30d,content_completions_30d,support_tickets_90d,satisfaction_score,payment_delays_12m,days_since_last_activity,plan_type,acquisition_channel,region,churned
SP-02344,45,91.07,6,6,1,3.4,0,14,Basic,Referral,United Kingdom,0
SP-02345,36,48.43,9,4,0,3.8,0,17,Basic,Partner,Germany,0
SP-02346,16,68.3,10,7,0,3.6,0,7,Professional,Organic,United Kingdom,0
SP-02347,20,140.51,13,3,1,3.5,0,12,Professional,Paid,Portugal,0
SP-02348,46,132.85,4,6,3,1.9,2,10,Basic,Partner,Germany,0
SP-02349,13,82.81,4,2,0,3.7,0,9,Professional,Referral,Portugal,0
SP-02350,31,116.13,4,3,1,5.0,1,5,Enterprise,Partner,Germany,0
SP-02351,33,98.46,9,2,1,4.3,0,14,Basic,Organic,Germany,0
SP-02352,46,121.43,8,7,2,3.5,2,14,Basic,Organic,Portugal,0
SP-02353,43,118.25,17,2,1,4.2,0,11,Enterprise,Partner,United Kingdom,0
SP-02354,28,85.51,13,2,0,4.3,0,18,Professional,Organic,Germany,0
SP-02355,19,107.05,10,2,1,3.1,1,14,Basic,Organic,Germany,0
SP-02356,23,101.11,10,6,0,4.8,1,6,Basic,Referral,Germany,0
SP-02357,25,86.44,11,2,1,3.9,0,28,Enterprise,Partner,Germany,0
SP-02358,14,79.02,14,1,0,3.6,1,16,Professional,Paid,Portugal,0
SP-02359,38,164.84,8,4,1,5.0,1,9,Enterprise,Organic,United Kingdom,0
SP-02360,13,86.48,11,7,1,2.1,1,8,Professional,Referral,Germany,0
SP-02361,39,113.17,8,3,1,2.9,1,8,Basic,Referral,Portugal,0
SP-02362,46,159.39,7,5,0,4.3,2,5,Enterprise,Paid,Germany,0
SP-02363,58,106.97,11,5,1,4.3,2,7,Basic,Organic,Germany,0
SP-02364,8,105.01,2,2,1,5.0,2,12,Professional,Organic,Germany,1
SP-02365,46,86.68,7,3,1,2.0,0,16,Basic,Paid,Germany,0
SP-02366,6,101.85,7,4,3,4.5,0,26,Enterprise,Organic,Germany,0
SP-02367,21,76.36,9,7,2,2.8,2,9,Professional,Referral,United Kingdom,1
SP-02368,11,231.37,13,6,2,4.1,2,13,Basic,Paid,Germany,0
SP-02369,10,48.86,5,2,2,3.7,1,13,Professional,Paid,Germany,1
SP-02370,11,81.01,10,1,1,4.5,0,7,Enterprise,Referral,United Kingdom,0
SP-02371,3,107.69,13,3,2,3.6,0,15,Enterprise,Paid,United Kingdom,0
SP-02372,50,105.05,12,7,0,4.6,0,4,Basic,Referral,Portugal,0
SP-02373,4,76.31,6,3,0,3.1,0,10,Basic,Paid,Portugal,1
SP-02374,24,42.24,7,7,0,3.7,2,9,Basic,Referral,Germany,0
SP-02375,42,51.97,11,2,1,4.0,1,7,Basic,Referral,Germany,0
SP-02376,60,93.65,6,2,4,5.0,0,14,Enterprise,Referral,United Kingdom,0
SP-02377,52,37.68,9,6,2,4.5,0,26,Professional,Referral,Germany,0
SP-02378,9,110.81,9,7,3,4.0,0,20,Professional,Organic,Portugal,0
SP-02379,60,137.57,9,7,3,4.3,1,13,Professional,Referral,Portugal,0
SP-02380,40,118.92,7,3,1,4.7,0,19,Basic,Partner,United Kingdom,0
SP-02381,11,128.72,7,6,1,4.1,0,31,Basic,Referral,Portugal,0
SP-02382,27,38.21,6,3,2,3.0,1,6,Enterprise,Paid,Germany,0
SP-02383,56,77.53,6,3,0,4.3,2,10,Basic,Paid,United Kingdom,0
SP-02384,24,57.06,7,6,2,3.8,0,15,Professional,Referral,United Kingdom,0
SP-02385,12,44.89,6,1,1,3.5,2,16,Basic,Referral,United Kingdom,0
SP-02386,53,71.1,4,5,1,3.2,0,9,Basic,Organic,Germany,0
SP-02387,58,157.69,7,8,0,4.3,0,13,Basic,Organic,Germany,0
SP-02388,59,176.31,14,6,1,4.2,2,9,Basic,Partner,Germany,0
SP-02389,58,60.0,9,2,0,3.0,0,11,Professional,Organic,Germany,0
SP-02390,53,88.97,13,6,1,2.9,0,3,Enterprise,Referral,United Kingdom,0
SP-02391,28,101.26,4,2,0,5.0,1,26,Basic,Referral,Germany,0
SP-02392,12,77.76,4,2,0,4.5,0,2,Enterprise,Organic,Portugal,0
SP-02393,38,141.74,7,3,1,3.9,1,8,Basic,Organic,United Kingdom,0
SP-02394,14,71.53,9,4,1,4.3,1,16,Professional,Partner,Germany,1
SP-02395,29,66.78,6,4,2,3.4,1,22,Professional,Referral,Germany,0
SP-02396,40,61.28,7,3,2,3.7,0,9,Basic,Organic,Germany,0
SP-02397,57,77.54,11,4,0,3.8,2,18,Basic,Organic,United Kingdom,0
SP-02398,18,28.57,8,5,1,4.6,1,11,Basic,Organic,Germany,0
SP-02399,16,79.04,12,3,1,2.7,1,14,Basic,Paid,Portugal,0
SP-02400,45,91.2,10,6,0,3.0,0,8,Enterprise,Partner,United Kingdom,0
SP-02401,1,93.56,6,4,3,2.8,0,16,Basic,Organic,Germany,0
SP-02402,34,55.7,4,3,3,4.5,2,4,Basic,Referral,United Kingdom,0
SP-02403,45,92.83,7,6,2,3.7,1,36,Professional,Paid,Portugal,0
SP-02404,34,92.04,11,1,1,3.1,0,7,Basic,Organic,Portugal,0
SP-02405,24,92.88,6,1,0,3.6,0,5,Basic,Referral,Portugal,0
SP-02406,50,119.88,9,2,1,3.3,0,11,Basic,Referral,Portugal,0
SP-02407,23,54.78,7,2,3,2.7,1,9,Enterprise,Paid,Germany,0
SP-02408,43,78.14,7,4,1,4.8,1,26,Enterprise,Partner,United Kingdom,0
SP-02409,28,41.18,5,4,3,3.7,0,32,Enterprise,Referral,United Kingdom,0
SP-02410,2,115.27,9,4,2,4.8,0,7,Basic,Organic,Portugal,0
SP-02411,32,58.19,10,2,1,2.6,1,15,Basic,Paid,Portugal,0
SP-02412,3,127.59,7,3,0,4.2,0,14,Professional,Organic,United Kingdom,0
SP-02413,56,129.48,9,2,1,2.6,0,15,Professional,Organic,Germany,0
SP-02414,37,81.26,9,2,1,5.0,1,6,Basic,Referral,United Kingdom,0
SP-02415,23,79.54,10,1,0,2.4,1,5,Professional,Organic,Portugal,0
SP-02416,30,47.2,10,6,1,5.0,0,12,Basic,Referral,United Kingdom,0
SP-02417,38,87.8,6,2,1,3.8,1,14,Basic,Organic,Germany,0
SP-02418,16,119.45,8,5,0,3.7,0,4,Basic,Partner,Germany,0
SP-02419,18,97.61,4,1,1,4.3,1,8,Enterprise,Organic,United Kingdom,0
SP-02420,26,149.02,13,3,1,3.0,0,10,Enterprise,Paid,Portugal,0
SP-02421,16,74.46,8,5,1,4.4,0,22,Basic,Paid,Germany,0
SP-02422,46,74.42,6,4,1,4.5,1,19,Basic,Partner,United Kingdom,0
SP-02423,7,59.76,5,3,1,3.8,3,25,Basic,Referral,Germany,1
SP-02424,50,190.7,6,1,1,4.0,2,11,Basic,Paid,Germany,1
SP-02425,21,47.04,8,7,3,5.0,1,8,Basic,Referral,Germany,0
SP-02426,34,115.86,9,4,1,4.3,0,24,Basic,Organic,United Kingdom,0
SP-02427,10,120.48,8,4,1,3.2,1,11,Enterprise,Referral,Portugal,0
SP-02428,24,118.33,7,3,0,4.4,0,16,Professional,Paid,Portugal,0
SP-02429,46,61.76,8,10,0,3.4,0,2,Enterprise,Organic,United Kingdom,1
SP-02430,17,50.25,0,5,0,3.2,1,10,Professional,Organic,United Kingdom,0
SP-02431,8,81.24,6,1,2,4.2,3,11,Professional,Organic,Portugal,1
SP-02432,32,108.98,13,4,1,3.0,0,11,Professional,Referral,Portugal,0
SP-02433,10,67.27,9,2,2,3.8,2,12,Professional,Organic,United Kingdom,1
SP-02434,19,76.65,11,2,3,4.3,1,24,Basic,Paid,United Kingdom,1
SP-02435,28,67.75,12,3,3,5.0,1,8,Basic,Paid,United Kingdom,0
SP-02436,34,90.25,8,7,0,4.3,0,18,Professional,Partner,United Kingdom,0
SP-02437,39,87.84,8,3,0,2.6,1,3,Professional,Partner,Germany,0
SP-02438,41,160.45,10,3,2,2.7,0,4,Basic,Organic,Portugal,0
SP-02439,51,109.97,6,2,0,5.0,2,6,Professional,Organic,United Kingdom,0
SP-02440,4,51.25,5,7,2,3.3,0,7,Enterprise,Organic,United Kingdom,1
SP-02441,22,52.85,7,5,0,2.6,0,18,Basic,Partner,Germany,0
SP-02442,1,116.72,7,5,4,3.0,0,12,Basic,Organic,United Kingdom,1
SP-02443,1,87.45,9,4,3,4.4,0,3,Enterprise,Referral,Germany,0
SP-02444,13,185.65,10,6,0,3.9,0,13,Basic,Organic,Germany,0
SP-02445,36,185.41,6,2,1,4.3,0,13,Basic,Referral,Portugal,0
SP-02446,54,59.62,7,0,2,3.8,0,0,Professional,Organic,Portugal,0
SP-02447,47,98.22,9,5,2,2.9,0,25,Enterprise,Paid,Portugal,0
SP-02448,39,53.11,7,3,2,2.4,1,6,Basic,Referral,Germany,1
SP-02449,47,115.9,7,4,2,3.1,0,18,Basic,Partner,United Kingdom,0
SP-02450,11,170.45,8,3,0,3.9,0,16,Basic,Partner,Germany,0
SP-02451,51,92.64,12,1,0,2.9,1,5,Professional,Paid,Germany,0
SP-02452,54,73.4,10,3,0,4.6,1,22,Professional,Organic,Germany,0
SP-02453,6,102.37,6,4,1,3.0,0,14,Enterprise,Organic,United Kingdom,0
SP-02454,29,125.9,12,2,2,2.5,1,22,Professional,Organic,Germany,0
SP-02455,50,126.26,12,3,1,3.8,1,30,Basic,Paid,Germany,0
SP-02456,29,73.73,5,2,0,4.4,1,5,Professional,Organic,Germany,0
SP-02457,51,66.6,11,3,0,5.0,1,13,Professional,Organic,Germany,0
SP-02458,57,96.06,6,4,2,2.5,0,3,Professional,Organic,Portugal,0
SP-02459,29,75.72,8,6,1,4.9,1,22,Professional,Organic,Germany,0
SP-02460,4,141.76,8,6,1,3.9,0,3,Basic,Referral,United Kingdom,0
SP-02461,21,75.36,10,1,0,3.3,0,4,Professional,Referral,Germany,1
SP-02462,13,89.89,2,0,2,4.3,4,7,Professional,Organic,Germany,1
SP-02463,29,101.32,13,4,1,4.9,0,11,Basic,Partner,Germany,0
SP-02464,36,47.69,8,2,1,2.5,1,19,Professional,Paid,Portugal,1
SP-02465,28,68.86,6,1,1,3.5,0,3,Basic,Organic,Portugal,0
SP-02466,12,182.0,6,3,1,3.4,1,13,Basic,Paid,Portugal,0
SP-02467,19,123.66,6,3,1,4.3,1,7,Basic,Referral,Germany,1
SP-02468,41,74.95,9,2,0,5.0,1,11,Enterprise,Referral,United Kingdom,0
SP-02469,2,116.1,8,2,1,3.9,0,25,Basic,Paid,Portugal,0
SP-02470,13,140.76,7,7,0,3.6,1,12,Professional,Referral,Germany,0
SP-02471,54,79.7,6,1,2,4.2,0,16,Basic,Paid,Germany,0
SP-02472,6,121.18,7,1,1,3.6,1,2,Basic,Organic,Germany,0
SP-02473,25,114.04,5,7,2,2.1,0,6,Basic,Organic,Portugal,0
SP-02474,13,53.45,9,3,1,4.2,0,11,Basic,Referral,Germany,1
SP-02475,7,79.88,8,3,6,4.6,3,4,Professional,Paid,Germany,1
SP-02476,26,162.3,10,6,1,4.7,0,2,Professional,Paid,United Kingdom,0
SP-02477,32,179.7,5,5,4,2.9,0,6,Professional,Partner,Germany,0
SP-02478,11,124.09,5,3,0,4.3,0,11,Professional,Organic,Germany,0
SP-02479,5,67.93,11,5,0,5.0,1,18,Basic,Partner,Germany,0
SP-02480,9,34.18,4,4,2,5.0,1,18,Basic,Organic,United Kingdom,0
SP-02481,40,64.27,5,2,0,4.2,0,10,Basic,Organic,Germany,0
SP-02482,52,50.63,15,4,1,4.6,0,12,Professional,Referral,United Kingdom,0
SP-02483,11,167.54,6,7,1,3.0,0,3,Professional,Organic,United Kingdom,0
SP-02484,20,40.81,6,3,1,2.9,0,34,Professional,Organic,United Kingdom,1
SP-02485,21,54.03,7,1,2,4.6,1,27,Basic,Paid,United Kingdom,1
SP-02486,22,95.24,6,4,2,2.2,2,14,Professional,Referral,United Kingdom,1
SP-02487,15,87.2,11,4,0,3.9,0,9,Professional,Partner,United Kingdom,0
SP-02488,4,158.8,7,2,0,4.9,1,22,Basic,Partner,Germany,0
SP-02489,32,111.1,9,2,0,4.4,1,34,Basic,Partner,Portugal,0
SP-02490,22,82.26,7,5,2,4.4,0,15,Professional,Referral,United Kingdom,1
SP-02491,21,142.88,3,0,2,3.8,1,18,Professional,Organic,Germany,1
SP-02492,16,74.09,9,2,3,3.5,0,7,Professional,Partner,United Kingdom,0
SP-02493,56,164.43,3,2,1,5.0,3,4,Professional,Referral,Germany,0
SP-02494,37,60.81,3,2,0,4.8,1,10,Professional,Referral,United Kingdom,0
SP-02495,26,27.09,6,4,0,4.5,0,17,Enterprise,Paid,Germany,0
SP-02496,13,85.9,5,3,1,3.8,0,3,Basic,Paid,United Kingdom,0
SP-02497,49,36.02,10,6,2,3.3,2,33,Basic,Organic,Portugal,0
SP-02498,54,126.8,4,1,1,4.7,1,16,Basic,Organic,United Kingdom,0
SP-02499,2,93.03,8,4,0,3.6,0,18,Professional,Organic,Germany,0
SP-02500,56,164.62,4,9,1,3.9,1,2,Basic,Organic,Portugal,0
