customer_id,tenure_months,monthly_spend_eur,logins_30d,content_completions_30d,support_tickets_90d,satisfaction_score,payment_delays_12m,days_since_last_activity,plan_type,acquisition_channel,region,churned,churn_probability,risk_band,recommended_action
SP-00419,18,49.63,3,3,0,4.0,0,2,Enterprise,Referral,Germany,0,0.19702060074982564,Low,Maintain regular engagement
SP-02370,11,81.01,10,1,1,4.5,0,7,Enterprise,Referral,United Kingdom,0,0.19690225220967936,Low,Maintain regular engagement
SP-00284,30,150.25,6,4,0,4.0,0,17,Enterprise,Organic,Germany,0,0.19687896791535342,Low,Maintain regular engagement
SP-02260,60,126.96,6,5,1,3.4,1,8,Basic,Paid,Portugal,0,0.19658481729786942,Low,Maintain regular engagement
SP-02306,6,60.6,8,6,0,4.5,0,7,Basic,Organic,United Kingdom,0,0.19653043422945696,Low,Maintain regular engagement
SP-01381,59,64.94,6,5,3,4.8,0,11,Professional,Referral,Portugal,0,0.19639867945934403,Low,Escalate unresolved service issues
SP-00535,35,112.32,5,3,1,5.0,1,8,Professional,Referral,Germany,0,0.1960728531389426,Low,Maintain regular engagement
SP-00510,15,83.23,13,0,0,4.4,0,15,Enterprise,Partner,Germany,0,0.19533737303528706,Low,Maintain regular engagement
SP-01245,53,60.22,6,0,0,4.0,0,9,Professional,Partner,Portugal,0,0.19496827064083172,Low,Maintain regular engagement
SP-01994,39,39.38,7,2,1,4.2,0,5,Professional,Organic,Portugal,0,0.194882789674026,Low,Maintain regular engagement
SP-01517,29,81.85,6,6,0,4.2,1,7,Professional,Organic,Germany,0,0.19480969828047462,Low,Maintain regular engagement
SP-00988,19,46.66,6,1,0,5.0,1,5,Professional,Paid,Germany,0,0.19447080883322868,Low,Maintain regular engagement
SP-00302,50,123.1,5,3,1,4.7,0,16,Basic,Paid,Germany,0,0.19350142584245758,Low,Maintain regular engagement
SP-02142,53,74.6,13,5,2,3.7,0,9,Basic,Partner,United Kingdom,0,0.19309116815873467,Low,Maintain regular engagement
SP-01837,57,58.11,5,5,0,4.1,0,16,Professional,Paid,United Kingdom,0,0.19121360573468388,Low,Maintain regular engagement
SP-01356,30,99.55,6,3,0,3.9,0,7,Professional,Paid,United Kingdom,0,0.19089154967059552,Low,Maintain regular engagement
SP-00432,45,83.39,4,1,1,4.2,0,5,Basic,Paid,Portugal,0,0.19077769832570046,Low,Maintain regular engagement
SP-00099,39,110.31,13,3,0,2.8,1,8,Enterprise,Organic,Germany,0,0.18995533013854674,Low,Maintain regular engagement
SP-00060,41,114.31,10,2,2,4.5,1,4,Professional,Referral,United Kingdom,1,0.18932921924757912,Low,Maintain regular engagement
SP-01595,43,53.05,10,3,0,3.7,0,8,Basic,Referral,Germany,0,0.1890860761592056,Low,Maintain regular engagement
SP-00318,44,110.73,10,2,0,3.7,1,6,Basic,Organic,United Kingdom,0,0.18874301796079312,Low,Maintain regular engagement
SP-02418,16,119.45,8,5,0,3.7,0,4,Basic,Partner,Germany,0,0.1884646334333279,Low,Maintain regular engagement
SP-02444,13,185.65,10,6,0,3.9,0,13,Basic,Organic,Germany,0,0.18845831664684556,Low,Maintain regular engagement
SP-00557,45,57.3,7,3,2,3.9,0,5,Enterprise,Organic,Germany,0,0.1883445844585396,Low,Maintain regular engagement
SP-00016,48,162.82,6,5,1,4.5,1,14,Basic,Paid,United Kingdom,0,0.1879887345570168,Low,Maintain regular engagement
SP-00588,6,40.83,11,1,2,4.8,0,3,Enterprise,Organic,Germany,0,0.18789435757812303,Low,Maintain regular engagement
SP-01715,39,119.05,8,5,0,3.3,1,9,Enterprise,Organic,United Kingdom,0,0.18742571575324352,Low,Maintain regular engagement
SP-00198,8,76.04,8,2,0,5.0,0,9,Professional,Organic,Germany,0,0.187291717653047,Low,Maintain regular engagement
SP-01260,49,146.14,11,1,1,4.0,0,12,Basic,Organic,United Kingdom,0,0.1872308647758054,Low,Maintain regular engagement
SP-02273,18,145.26,10,2,0,3.6,0,3,Basic,Partner,United Kingdom,0,0.18694212045061764,Low,Maintain regular engagement
SP-01803,28,119.05,10,10,2,3.9,1,6,Basic,Paid,United Kingdom,0,0.18653188744942797,Low,Maintain regular engagement
SP-02493,56,164.43,3,2,1,5.0,3,4,Professional,Referral,Germany,0,0.18630690549139417,Low,Offer billing support or flexible payment plan
SP-00693,56,128.2,13,2,2,2.8,0,7,Enterprise,Referral,Germany,0,0.18581983501459282,Low,Maintain regular engagement
SP-01277,40,99.62,10,3,2,4.2,0,9,Basic,Paid,Portugal,0,0.18571685426692716,Low,Maintain regular engagement
SP-00472,49,111.44,10,3,2,5.0,0,21,Professional,Paid,Portugal,0,0.18540838268985252,Low,Send re-engagement journey
SP-01387,34,96.84,11,4,1,3.3,0,8,Enterprise,Referral,Germany,0,0.1849935751946376,Low,Maintain regular engagement
SP-01120,30,70.73,11,3,0,3.8,1,9,Enterprise,Organic,United Kingdom,0,0.18471794422674778,Low,Maintain regular engagement
SP-00823,9,57.62,15,6,0,4.8,1,14,Basic,Organic,Germany,0,0.1843715855427683,Low,Maintain regular engagement
SP-01280,52,82.32,8,4,2,3.8,0,5,Basic,Paid,Germany,0,0.18410146234175873,Low,Maintain regular engagement
SP-01217,31,47.0,4,6,0,4.6,1,6,Professional,Organic,Germany,0,0.18389201095191704,Low,Maintain regular engagement
SP-02194,14,132.49,10,4,0,4.0,0,11,Professional,Paid,Germany,0,0.18339368296260727,Low,Maintain regular engagement
SP-01354,55,76.31,6,5,0,3.3,1,2,Basic,Organic,United Kingdom,0,0.18282371572925057,Low,Maintain regular engagement
SP-01282,45,122.86,12,5,0,4.1,0,21,Basic,Partner,Germany,0,0.18277567042938686,Low,Send re-engagement journey
SP-01667,46,43.89,8,3,0,4.3,0,13,Basic,Paid,United Kingdom,0,0.18276070258750252,Low,Maintain regular engagement
SP-01553,32,97.19,9,2,0,4.3,1,9,Professional,Paid,Germany,0,0.18267522463466587,Low,Maintain regular engagement
SP-01369,58,138.21,4,3,1,4.4,1,8,Basic,Organic,Germany,0,0.18257910634184618,Low,Maintain regular engagement
SP-02284,48,58.06,11,5,1,3.4,0,6,Professional,Partner,United Kingdom,0,0.18248797284489604,Low,Maintain regular engagement
SP-01215,5,48.18,7,3,1,4.9,0,6,Enterprise,Organic,Germany,0,0.18243941859592466,Low,Maintain regular engagement
SP-01638,38,67.87,7,5,1,3.8,0,2,Basic,Referral,Germany,0,0.18241266645729343,Low,Maintain regular engagement
SP-01596,10,51.04,10,5,0,3.8,0,4,Professional,Organic,Portugal,0,0.18223949932419217,Low,Maintain regular engagement
SP-00277,29,118.86,6,5,1,5.0,1,9,Professional,Organic,United Kingdom,0,0.18119481013513447,Low,Maintain regular engagement
SP-01723,40,65.29,4,6,0,4.1,1,6,Professional,Paid,United Kingdom,1,0.18109030668101875,Low,Maintain regular engagement
SP-01248,28,57.57,15,1,2,4.3,0,4,Professional,Partner,Germany,0,0.18098807527387217,Low,Maintain regular engagement
SP-01339,47,138.14,9,2,0,5.0,0,24,Basic,Organic,Germany,0,0.18095343509899717,Low,Send re-engagement journey
SP-02178,29,108.17,7,2,0,5.0,1,11,Professional,Organic,Germany,0,0.18082229843552683,Low,Maintain regular engagement
SP-01365,34,102.58,10,4,1,4.0,2,7,Enterprise,Paid,Germany,0,0.18039779083878232,Low,Offer billing support or flexible payment plan
SP-01521,52,92.76,5,1,0,4.1,1,6,Professional,Paid,United Kingdom,0,0.18007098915888534,Low,Maintain regular engagement
SP-00311,40,87.76,6,8,0,3.7,2,6,Professional,Paid,Portugal,0,0.17950174148675996,Low,Offer billing support or flexible payment plan
SP-01969,51,94.35,12,2,2,4.4,1,10,Basic,Paid,Portugal,0,0.1792999048932197,Low,Maintain regular engagement
SP-01241,31,100.85,9,4,0,4.3,1,16,Enterprise,Paid,United Kingdom,0,0.17900223905692358,Low,Maintain regular engagement
SP-01054,58,115.74,7,7,2,3.7,1,3,Basic,Referral,Germany,0,0.17886878300021036,Low,Maintain regular engagement
SP-01848,33,92.91,5,2,1,4.5,0,5,Professional,Paid,United Kingdom,0,0.17883479364439703,Low,Maintain regular engagement
SP-02012,24,70.25,5,7,1,4.3,0,4,Basic,Referral,Portugal,0,0.17858423453773112,Low,Maintain regular engagement
SP-00809,24,125.4,11,3,0,4.4,1,10,Professional,Organic,United Kingdom,0,0.1785481206189481,Low,Maintain regular engagement
SP-01259,33,122.09,9,3,1,3.1,0,7,Enterprise,Paid,Portugal,0,0.17775648475471342,Low,Maintain regular engagement
SP-02148,57,85.19,7,5,2,3.3,0,5,Enterprise,Partner,United Kingdom,0,0.17769456340579817,Low,Maintain regular engagement
SP-01158,52,74.12,7,5,0,4.5,1,13,Basic,Organic,United Kingdom,0,0.17687822290480104,Low,Maintain regular engagement
SP-02157,27,68.57,15,2,0,3.2,1,5,Enterprise,Organic,United Kingdom,0,0.1765553178188059,Low,Maintain regular engagement
SP-01926,8,38.21,9,7,0,4.3,1,2,Basic,Referral,Portugal,0,0.17568161144634145,Low,Maintain regular engagement
SP-00301,22,69.49,7,9,1,5.0,3,3,Professional,Organic,Portugal,0,0.1754952120411513,Low,Offer billing support or flexible payment plan
SP-02420,26,149.02,13,3,1,3.0,0,10,Enterprise,Paid,Portugal,0,0.1748920919328218,Low,Maintain regular engagement
SP-00040,38,90.78,7,4,2,3.6,0,2,Enterprise,Organic,Germany,0,0.17483950319468447,Low,Maintain regular engagement
SP-01170,56,158.29,10,3,1,3.0,0,12,Enterprise,Organic,United Kingdom,0,0.17447996103383026,Low,Maintain regular engagement
SP-00837,49,89.74,11,5,3,3.7,0,1,Basic,Organic,Germany,0,0.17425998065007808,Low,Escalate unresolved service issues
SP-00795,26,55.31,10,6,3,5.0,0,6,Basic,Organic,Portugal,0,0.17411752073904194,Low,Escalate unresolved service issues
SP-01825,47,91.45,7,2,1,4.1,1,8,Enterprise,Referral,Portugal,0,0.1740165272032047,Low,Maintain regular engagement
SP-01290,38,73.58,4,6,0,4.8,1,13,Basic,Paid,Portugal,0,0.17399881800311767,Low,Maintain regular engagement
SP-00865,51,74.72,10,5,1,4.4,1,11,Basic,Organic,Germany,0,0.17363371714655657,Low,Maintain regular engagement
SP-01479,14,47.01,10,4,0,5.0,1,7,Professional,Referral,United Kingdom,1,0.17326794575175514,Low,Maintain regular engagement
SP-00063,22,173.34,17,4,1,4.0,0,15,Basic,Referral,Germany,0,0.17315337736499714,Low,Maintain regular engagement
SP-01887,40,64.05,6,5,0,4.2,0,17,Enterprise,Partner,Portugal,0,0.17292285205068364,Low,Maintain regular engagement
SP-01632,54,105.45,8,1,1,4.5,1,13,Enterprise,Referral,Germany,0,0.17286281142602092,Low,Maintain regular engagement
SP-01678,26,168.59,10,7,2,3.6,0,9,Enterprise,Partner,United Kingdom,0,0.1728116570894785,Low,Maintain regular engagement
SP-00773,1,120.25,6,4,0,4.3,0,1,Professional,Organic,United Kingdom,0,0.17280716746925365,Low,Maintain regular engagement
SP-01788,6,43.9,9,2,1,4.5,0,4,Enterprise,Organic,Portugal,0,0.1727941453862356,Low,Maintain regular engagement
SP-01751,56,80.4,8,2,0,4.4,0,16,Professional,Referral,Germany,0,0.1725359143453693,Low,Maintain regular engagement
SP-01796,13,96.28,8,4,1,3.8,0,1,Enterprise,Referral,United Kingdom,0,0.1723550534847005,Low,Maintain regular engagement
SP-01676,60,126.09,6,2,1,4.4,0,19,Enterprise,Organic,Germany,0,0.17230711130828477,Low,Maintain regular engagement
SP-01340,25,86.61,12,7,1,4.6,1,13,Professional,Organic,Portugal,0,0.1713689101070637,Low,Maintain regular engagement
SP-00477,51,58.62,14,1,1,4.2,2,5,Basic,Paid,Germany,0,0.1709745821090323,Low,Offer billing support or flexible payment plan
SP-01507,55,164.9,10,1,0,2.9,0,7,Basic,Organic,Germany,0,0.17097012308458528,Low,Maintain regular engagement
SP-02155,43,65.43,8,7,0,3.5,0,10,Basic,Organic,Portugal,0,0.1708014919395526,Low,Maintain regular engagement
SP-01447,57,106.57,3,3,1,4.0,0,6,Basic,Paid,Germany,0,0.17077203908967944,Low,Maintain regular engagement
SP-00420,31,242.64,8,3,0,3.0,1,2,Basic,Partner,Portugal,0,0.17073863712459492,Low,Maintain regular engagement
SP-00953,37,49.1,8,3,0,4.0,0,4,Basic,Referral,United Kingdom,0,0.1697978244516357,Low,Maintain regular engagement
SP-00210,47,130.48,9,3,1,4.2,0,11,Basic,Partner,Germany,0,0.16974601560199634,Low,Maintain regular engagement
SP-02161,49,90.83,12,3,2,4.5,2,2,Basic,Referral,Germany,0,0.16969132004725013,Low,Offer billing support or flexible payment plan
SP-01310,52,73.59,10,2,1,3.2,1,4,Enterprise,Paid,Germany,0,0.1695189427801208,Low,Maintain regular engagement
SP-01773,22,117.54,5,8,0,5.0,1,13,Professional,Partner,Germany,0,0.1687826585875263,Low,Maintain regular engagement
SP-01876,8,75.65,8,4,1,5.0,0,4,Professional,Partner,United Kingdom,0,0.16876452832003488,Low,Maintain regular engagement
SP-00433,50,32.78,9,8,1,4.0,0,11,Basic,Organic,Germany,0,0.168673940873885,Low,Maintain regular engagement
SP-00666,42,68.74,10,2,3,4.8,0,8,Enterprise,Partner,United Kingdom,0,0.16858602289031596,Low,Escalate unresolved service issues
SP-01492,30,189.94,14,7,1,3.8,1,19,Enterprise,Organic,Germany,0,0.16833706329395928,Low,Maintain regular engagement
SP-01982,38,110.74,12,4,0,4.1,0,16,Basic,Organic,Germany,0,0.16815895456437074,Low,Maintain regular engagement
SP-00105,48,85.6,12,0,0,5.0,2,13,Basic,Referral,Portugal,0,0.16762935766989062,Low,Offer billing support or flexible payment plan
SP-02414,37,81.26,9,2,1,5.0,1,6,Basic,Referral,United Kingdom,0,0.1675835705280441,Low,Maintain regular engagement
SP-01494,20,54.79,11,4,0,4.3,0,9,Basic,Partner,Portugal,0,0.1675504992905079,Low,Maintain regular engagement
SP-00943,55,107.7,8,3,2,4.2,2,6,Enterprise,Paid,Germany,0,0.16752034942549196,Low,Offer billing support or flexible payment plan
SP-01165,32,123.34,7,3,0,4.3,1,7,Professional,Referral,Portugal,0,0.16743930485773725,Low,Maintain regular engagement
SP-01109,57,239.3,8,2,3,4.7,0,13,Basic,Organic,United Kingdom,0,0.16723456671221923,Low,Escalate unresolved service issues
SP-02122,58,43.72,9,5,1,4.1,1,6,Basic,Organic,United Kingdom,0,0.16700804806578745,Low,Maintain regular engagement
SP-01273,56,64.55,11,3,1,4.1,2,11,Enterprise,Paid,Germany,0,0.1669737288952934,Low,Offer billing support or flexible payment plan
SP-00229,33,89.49,10,4,1,4.3,0,9,Professional,Organic,Germany,0,0.16685899969832843,Low,Maintain regular engagement
SP-00012,59,96.83,11,5,1,4.3,1,13,Basic,Referral,United Kingdom,0,0.16676785195226965,Low,Maintain regular engagement
SP-00579,54,72.79,10,1,0,4.6,2,10,Basic,Paid,Germany,0,0.16664169702890094,Low,Offer billing support or flexible payment plan
SP-00965,57,94.03,7,4,1,3.9,1,3,Basic,Referral,Germany,0,0.16662063990378767,Low,Maintain regular engagement
SP-01541,29,71.06,6,2,0,5.0,0,10,Professional,Referral,Germany,0,0.16625008616358963,Low,Maintain regular engagement
SP-01726,47,59.02,7,3,0,3.7,0,7,Professional,Organic,Portugal,0,0.1657538698366654,Low,Maintain regular engagement
SP-00459,51,72.06,9,4,0,4.9,0,23,Basic,Organic,Portugal,0,0.16573891868418508,Low,Send re-engagement journey
SP-02262,60,120.03,8,3,2,4.1,1,5,Basic,Paid,Germany,0,0.16564719502209757,Low,Maintain regular engagement
SP-01034,19,71.39,6,1,0,5.0,0,4,Basic,Referral,United Kingdom,0,0.1651955537790997,Low,Maintain regular engagement
SP-01304,54,76.27,10,0,1,4.5,1,7,Basic,Paid,United Kingdom,0,0.16506679739245705,Low,Maintain regular engagement
SP-02264,31,43.7,6,10,0,3.3,0,5,Professional,Organic,Portugal,0,0.16438995595845976,Low,Maintain regular engagement
SP-00627,21,69.52,8,8,0,4.3,0,10,Professional,Referral,United Kingdom,0,0.1642118949942395,Low,Maintain regular engagement
SP-01255,39,58.36,11,4,0,3.2,1,6,Enterprise,Referral,Portugal,0,0.16344086549462347,Low,Maintain regular engagement
SP-02289,57,73.01,9,3,1,3.9,0,8,Professional,Referral,Germany,0,0.1632523014513464,Low,Maintain regular engagement
SP-01265,15,69.97,4,4,0,4.1,0,1,Professional,Paid,Portugal,0,0.16274894930102016,Low,Maintain regular engagement
SP-02280,41,38.03,10,4,0,5.0,0,17,Basic,Referral,United Kingdom,0,0.1627063369052335,Low,Maintain regular engagement
SP-00209,16,84.0,4,3,0,4.6,1,2,Enterprise,Referral,United Kingdom,0,0.16247980807355727,Low,Maintain regular engagement
SP-00177,44,42.18,8,6,0,3.7,0,9,Basic,Paid,Germany,0,0.1621536516149688,Low,Maintain regular engagement
SP-02416,30,47.2,10,6,1,5.0,0,12,Basic,Referral,United Kingdom,0,0.16182264206400068,Low,Maintain regular engagement
SP-01790,46,172.07,12,4,1,4.6,1,18,Professional,Organic,Germany,0,0.16137782895367256,Low,Maintain regular engagement
SP-02173,60,83.07,10,3,2,3.7,1,5,Enterprise,Referral,Germany,0,0.1612197123739135,Low,Maintain regular engagement
SP-01814,30,107.24,14,3,1,4.9,1,11,Basic,Referral,United Kingdom,0,0.16090915559020058,Low,Maintain regular engagement
SP-01971,50,85.06,6,3,1,5.0,0,14,Basic,Paid,United Kingdom,0,0.15990960616198077,Low,Maintain regular engagement
SP-01485,25,68.04,4,1,1,4.6,0,2,Enterprise,Organic,Germany,0,0.1594464173330629,Low,Maintain regular engagement
SP-00129,35,46.7,12,7,0,4.8,1,18,Basic,Organic,Portugal,0,0.15918598291003438,Low,Maintain regular engagement
SP-00393,23,196.06,15,1,0,4.7,2,15,Professional,Paid,Germany,0,0.15908454969321542,Low,Offer billing support or flexible payment plan
SP-01714,45,83.13,7,5,0,5.0,1,15,Basic,Organic,Germany,0,0.15898910420973134,Low,Maintain regular engagement
SP-01713,53,107.68,7,1,1,4.4,1,6,Professional,Organic,Portugal,0,0.158981599189645,Low,Maintain regular engagement
SP-00448,58,99.36,8,3,1,3.5,0,4,Basic,Organic,Germany,0,0.15837530365102648,Low,Maintain regular engagement
SP-01616,11,91.19,11,4,0,5.0,2,6,Basic,Paid,Germany,0,0.15804133088267974,Low,Offer billing support or flexible payment plan
SP-02337,28,136.26,13,7,0,3.4,1,7,Professional,Referral,United Kingdom,1,0.15720522462568098,Low,Maintain regular engagement
SP-02320,47,124.66,15,1,1,4.2,0,14,Basic,Partner,Germany,0,0.15718395643309832,Low,Maintain regular engagement
SP-00101,50,197.11,5,6,1,4.3,0,15,Basic,Organic,Germany,0,0.1571639765866798,Low,Maintain regular engagement
SP-01044,23,90.1,10,2,0,4.2,1,6,Enterprise,Referral,United Kingdom,0,0.15715998617143334,Low,Maintain regular engagement
SP-00195,58,144.59,10,2,1,5.0,0,27,Enterprise,Referral,United Kingdom,0,0.15583155725550368,Low,Send re-engagement journey
SP-01766,57,93.72,9,5,1,2.9,1,5,Enterprise,Paid,Germany,0,0.15535659986423478,Low,Maintain regular engagement
SP-00681,44,98.99,10,1,2,4.4,0,5,Basic,Paid,Germany,0,0.15521558936695215,Low,Maintain regular engagement
SP-01329,41,50.55,7,2,0,4.0,1,4,Enterprise,Referral,Germany,0,0.15467119013130415,Low,Maintain regular engagement
SP-00003,40,50.28,12,3,0,4.5,1,11,Basic,Paid,United Kingdom,0,0.1545692213804485,Low,Maintain regular engagement
SP-00594,59,58.23,9,2,2,5.0,0,12,Professional,Organic,Germany,0,0.15421470995464415,Low,Maintain regular engagement
SP-00255,40,177.26,7,4,0,4.1,1,13,Professional,Paid,Portugal,0,0.15349317440575933,Low,Maintain regular engagement
SP-01980,48,159.54,8,6,0,3.5,1,8,Basic,Organic,Germany,0,0.15347921700609518,Low,Maintain regular engagement
SP-00672,37,118.75,5,3,2,5.0,0,3,Basic,Referral,United Kingdom,0,0.15323795685084643,Low,Maintain regular engagement
SP-02327,21,65.96,8,5,2,5.0,0,4,Basic,Organic,Portugal,0,0.15317894453495998,Low,Maintain regular engagement
SP-01910,57,116.06,9,5,3,3.3,0,5,Enterprise,Paid,Germany,0,0.15316250902369546,Low,Escalate unresolved service issues
SP-01283,24,70.18,11,3,1,4.3,0,6,Basic,Paid,Portugal,0,0.15288774095262778,Low,Maintain regular engagement
SP-00654,49,77.3,3,3,1,4.3,0,1,Basic,Organic,Germany,0,0.15231392979286465,Low,Maintain regular engagement
SP-01197,43,146.63,8,2,1,3.9,0,5,Basic,Referral,Portugal,0,0.15220600883598934,Low,Maintain regular engagement
SP-00788,42,69.87,5,5,0,4.3,0,8,Basic,Organic,Germany,0,0.15215172745044914,Low,Maintain regular engagement
SP-00942,25,63.85,6,6,2,4.5,1,3,Enterprise,Paid,Portugal,0,0.15181801449997948,Low,Maintain regular engagement
SP-00517,53,53.98,9,6,1,3.7,0,6,Basic,Organic,Germany,0,0.15154631284012657,Low,Maintain regular engagement
SP-01528,9,152.96,11,3,2,4.8,0,5,Professional,Paid,United Kingdom,0,0.15040874450297687,Low,Maintain regular engagement
SP-00512,45,137.81,9,6,2,3.8,0,5,Professional,Referral,Germany,0,0.15030507599790985,Low,Maintain regular engagement
SP-02088,40,181.77,8,4,2,3.8,0,3,Professional,Organic,Germany,0,0.15025078023232735,Low,Maintain regular engagement
SP-00742,46,89.88,6,6,1,4.0,0,7,Professional,Referral,Portugal,0,0.15003567216676053,Low,Maintain regular engagement
SP-00933,16,128.68,9,4,0,3.9,1,2,Basic,Paid,Portugal,0,0.15002271481195387,Low,Maintain regular engagement
SP-01377,58,142.0,6,6,0,4.7,1,19,Professional,Organic,United Kingdom,0,0.14956327141687464,Low,Maintain regular engagement
SP-00591,49,64.2,5,2,0,4.8,1,7,Professional,Organic,Germany,0,0.14919087623413677,Low,Maintain regular engagement
SP-00869,27,114.88,8,3,0,4.4,0,13,Enterprise,Referral,United Kingdom,0,0.14895633349879503,Low,Maintain regular engagement
SP-01981,40,86.26,8,3,1,5.0,1,6,Basic,Organic,United Kingdom,0,0.14894688397069475,Low,Maintain regular engagement
